54,68,63,Green
54,68,63,Green
55,66,59,Green
55,66,59,Green
55,65,64,Blue
55,65,64,Blue
55,65,64,Blue
54,64,64,Blue
54,64,64,Blue
54,64,64,Blue
54,64,64,Blue
53,64,62,Blue
53,64,62,Blue
57,66,65,Blue
57,66,65,Blue
57,66,65,Blue
56,66,67,Blue
56,66,67,Blue
56,66,67,Blue
56,66,67,Blue
53,66,64,Blue
53,66,64,Blue
54,65,65,Blue
54,65,65,Blue
54,65,65,Blue
55,68,60,Green
55,68,60,Green
55,68,60,Green
55,68,60,Green
55,66,63,Green
55,66,63,Green
55,65,65,Blue
55,65,65,Blue
55,65,65,Blue
55,65,65,Blue
55,65,65,Blue
55,65,65,Blue
55,65,65,Blue
54,64,58,Green
54,64,58,Green
54,65,67,Blue
54,65,67,Blue
54,65,67,Blue
54,68,57,Green
54,68,57,Green
54,68,57,Green
54,68,57,Green
55,66,65,Blue
55,66,65,Blue
56,67,59,Green
56,67,59,Green
56,67,59,Green
53,64,59,Green
53,64,59,Green
53,64,59,Green
53,64,59,Green
56,67,59,Green
56,67,59,Green
55,65,64,Blue
55,65,64,Blue
55,65,64,Blue
53,68,62,Green
53,68,62,Green
53,68,62,Green
53,68,62,Green
57,64,66,Blue
57,64,66,Blue
54,67,63,Green
54,67,63,Green
54,67,63,Green
54,67,67,Blue
54,67,67,Blue
54,67,67,Blue
54,67,67,Blue
54,68,58,Green
54,68,58,Green
54,68,59,Green
54,68,59,Green
54,68,59,Green
55,67,62,Green
55,67,62,Green
55,67,62,Green
55,67,62,Green
53,65,58,Green
53,65,58,Green
55,69,62,Green
55,69,62,Green
55,69,62,Green
54,65,58,Green
54,65,58,Green
54,66,59,Green
54,66,59,Green
54,66,59,Green
54,66,59,Green
54,65,62,Green
54,65,62,Green
54,65,62,Green
54,64,62,Green
54,64,62,Green
54,66,62,Green
54,66,62,Green
54,66,62,Green
54,66,62,Green
55,65,60,Green
55,65,60,Green
55,65,60,Green
54,64,60,Green
54,64,60,Green
55,64,66,Blue
55,64,66,Blue
55,64,66,Blue
55,64,66,Blue
54,65,67,Blue
54,65,67,Blue
54,65,67,Blue
56,66,65,Blue
56,66,65,Blue
54,66,62,Green
54,66,62,Green
54,66,62,Green
54,66,62,Green
55,65,62,Green
55,65,62,Green
55,65,62,Green
55,67,57,Green
55,67,57,Green
54,64,63,Blue
54,64,63,Blue
54,64,63,Blue
54,64,63,Blue
55,66,61,Green
55,66,61,Green
55,66,61,Green
54,65,56,Green
54,65,56,Green
54,63,62,Blue
54,63,62,Blue
54,63,62,Blue
54,63,62,Blue
56,65,62,Green
56,65,62,Green
56,65,62,Green
55,66,59,Green
55,66,59,Green
54,68,57,Green
54,68,57,Green
54,68,57,Green
54,68,57,Green
54,66,62,Green
54,66,62,Green
54,66,62,Green
54,66,57,Green
54,66,57,Green
52,65,60,Green
52,65,60,Green
52,65,60,Green
52,65,60,Green
55,66,60,Green
55,66,60,Green
55,66,60,Green
54,65,58,Green
54,65,58,Green
56,63,63,Blue
56,63,63,Blue
56,63,63,Blue
56,63,63,Blue
55,65,63,Green
55,65,63,Green
55,65,63,Green
54,64,58,Green
54,64,58,Green
56,66,65,Blue
56,66,65,Blue
56,66,65,Blue
56,66,65,Blue
54,66,62,Green
54,66,62,Green
54,66,62,Green
54,62,65,Blue
54,62,65,Blue
53,66,65,Blue
53,66,65,Blue
53,66,65,Blue
53,66,65,Blue
53,63,60,Green
53,63,60,Green
53,63,60,Green
55,63,60,Green
55,63,60,Green
54,66,58,Green
54,66,58,Green
54,66,58,Green
54,66,58,Green
55,63,58,Green
55,63,58,Green
55,63,58,Green
53,63,63,Blue
53,63,63,Blue
55,65,62,Green
55,65,62,Green
55,65,62,Green
55,65,62,Green
57,63,68,Blue
57,63,68,Blue
57,63,68,Blue
54,63,59,Green
54,63,59,Green
56,66,66,Blue
56,66,66,Blue
56,66,66,Blue
56,66,66,Blue
53,63,66,Blue
53,63,66,Blue
53,63,66,Blue
54,65,59,Green
54,65,59,Green
55,62,59,Green
55,62,59,Green
55,62,59,Green
55,62,59,Green
54,66,62,Green
54,66,62,Green
54,66,62,Green
54,64,61,Green
54,64,61,Green
53,69,63,Green
53,69,63,Green
53,69,63,Green
53,69,63,Green
53,64,60,Green
53,64,60,Green
53,64,60,Green
56,67,60,Green
56,67,60,Green
55,65,62,Green
55,65,62,Green
55,65,62,Green
55,65,62,Green
55,66,67,Blue
55,66,67,Blue
55,66,67,Blue
55,65,62,Green
55,65,62,Green
54,65,67,Blue
54,65,67,Blue
54,65,67,Blue
54,65,67,Blue
54,68,60,Green
54,68,60,Green
54,68,60,Green
54,66,62,Green
54,66,62,Green
54,69,59,Green
54,69,59,Green
54,69,59,Green
54,69,59,Green
56,68,59,Green
56,68,59,Green
56,68,59,Green
54,65,59,Green
54,65,59,Green
54,64,56,Green
54,64,56,Green
54,64,56,Green
54,64,56,Green
56,64,60,Green
56,64,60,Green
56,64,60,Green
56,64,60,Green
53,60,58,Green
53,60,58,Green
53,60,58,Green
53,60,58,Green
54,67,65,Blue
54,67,65,Blue
54,67,65,Blue
54,67,65,Blue
54,66,65,Blue
54,66,65,Blue
54,66,65,Blue
54,66,65,Blue
54,64,60,Green
54,64,60,Green
54,64,60,Green
54,64,60,Green
54,63,66,Blue
54,63,66,Blue
54,63,66,Blue
54,63,66,Blue
52,64,61,Green
52,64,61,Green
52,64,61,Green
52,64,61,Green
54,64,63,Blue
54,64,63,Blue
54,64,63,Blue
54,64,63,Blue
55,65,63,Green
55,65,63,Green
55,65,63,Green
55,65,63,Green
53,62,59,Green
53,62,59,Green
53,62,59,Green
53,62,59,Green
53,66,56,Green
53,66,56,Green
53,66,56,Green
53,66,56,Green
55,65,59,Green
55,65,59,Green
55,65,59,Green
55,65,59,Green
53,64,54,Green
53,64,54,Green
53,64,54,Green
53,64,54,Green
55,64,61,Green
55,64,61,Green
55,64,61,Green
55,64,61,Green
54,60,63,Blue
54,60,63,Blue
54,60,63,Blue
54,60,63,Blue
55,65,56,Green
55,65,56,Green
55,65,56,Green
55,65,56,Green
55,64,57,Green
55,64,57,Green
55,64,57,Green
55,64,57,Green
53,66,62,Green
53,66,62,Green
53,66,62,Green
53,66,62,Green
56,65,62,Green
56,65,62,Green
56,65,62,Green
56,65,62,Green
54,64,64,Blue
54,64,64,Blue
54,64,64,Blue
54,64,64,Blue
54,64,60,Green
54,64,60,Green
54,64,60,Green
54,64,60,Green
54,63,55,Green
54,63,55,Green
54,63,55,Green
54,63,55,Green
55,65,66,Blue
55,65,66,Blue
55,65,66,Blue
55,65,66,Blue
54,66,65,Blue
54,66,65,Blue
54,66,65,Blue
54,66,65,Blue
58,67,56,Green
58,67,56,Green
58,67,56,Green
58,67,56,Green
55,65,62,Green
55,65,62,Green
55,65,62,Green
55,65,62,Green
54,64,56,Green
54,64,56,Green
54,64,56,Green
54,64,56,Green
53,64,66,Blue
53,64,66,Blue
53,64,66,Blue
53,64,66,Blue
54,67,62,Green
54,67,62,Green
54,67,62,Green
54,67,62,Green
54,66,55,Green
54,66,55,Green
54,66,55,Green
54,66,55,Green
53,66,63,Green
53,66,63,Green
53,66,63,Green
53,66,63,Green
56,65,65,Blue
56,65,65,Blue
56,65,65,Blue
56,65,65,Blue
53,65,61,Green
53,65,61,Green
53,65,61,Green
53,65,61,Green
53,66,55,Green
53,66,55,Green
53,66,55,Green
53,66,55,Green
54,67,63,Green
54,67,63,Green
54,67,63,Green
54,67,63,Green
53,66,62,Green
53,66,62,Green
53,66,62,Green
53,66,62,Green
55,62,62,Blue
55,62,62,Blue
55,62,62,Blue
55,62,62,Blue
55,66,59,Green
55,66,59,Green
55,66,59,Green
55,66,59,Green
53,67,58,Green
53,67,58,Green
53,67,58,Green
53,67,58,Green
53,65,60,Green
53,65,60,Green
53,65,60,Green
53,65,60,Green
53,66,61,Green
53,66,61,Green
53,66,61,Green
53,66,61,Green
57,66,57,Green
57,66,57,Green
57,66,57,Green
57,66,57,Green
55,67,60,Green
55,67,60,Green
55,67,60,Green
55,67,60,Green
53,65,70,Blue
53,65,70,Blue
53,65,70,Blue
53,65,70,Blue
54,67,65,Blue
54,67,65,Blue
54,67,65,Blue
54,67,65,Blue
54,68,63,Green
54,68,63,Green
54,68,63,Green
54,68,63,Green
53,67,62,Green
53,67,62,Green
53,67,62,Green
53,67,62,Green
54,69,65,Green
54,69,65,Green
54,69,65,Green
54,69,65,Green
53,65,66,Blue
53,65,66,Blue
53,65,66,Blue
53,65,66,Blue
55,70,68,Blue
55,70,68,Blue
55,70,68,Blue
55,70,68,Blue
59,67,66,Blue
59,67,66,Blue
59,67,66,Blue
59,67,66,Blue
53,71,69,Blue
53,71,69,Blue
53,71,69,Blue
53,71,69,Blue
53,71,63,Green
53,71,63,Green
53,71,63,Green
53,71,63,Green
55,70,67,Green
55,70,67,Green
55,70,67,Green
55,70,67,Green
56,72,67,Green
56,72,67,Green
56,72,67,Green
56,72,67,Green
55,72,68,Green
55,72,68,Green
55,72,68,Green
55,72,68,Green
55,74,69,Green
55,74,69,Green
55,74,69,Green
55,74,69,Green
57,73,70,Green
57,73,70,Green
57,73,70,Green
57,73,70,Green
57,74,73,Blue
57,74,73,Blue
57,74,73,Blue
57,74,73,Blue
54,74,67,Green
54,74,67,Green
54,74,67,Green
54,74,67,Green
55,70,74,Blue
55,70,74,Blue
55,70,74,Blue
55,70,74,Blue
55,73,70,Blue
55,73,70,Blue
55,73,70,Blue
55,73,70,Blue
55,72,64,Green
55,72,64,Green
55,72,64,Green
55,72,64,Green
55,71,69,Blue
55,71,69,Blue
55,71,69,Blue
55,71,69,Blue
58,72,67,Green
58,72,67,Green
58,72,67,Green
58,72,67,Green
53,74,66,Green
53,74,66,Green
53,74,66,Green
53,74,66,Green
52,71,66,Green
52,71,66,Green
52,71,66,Green
52,71,66,Green
53,75,61,Green
53,75,61,Green
53,75,61,Green
53,75,61,Green
54,75,60,Green
54,75,60,Green
54,75,60,Green
54,75,60,Green
53,74,61,Green
53,74,61,Green
53,74,61,Green
53,74,61,Green
54,70,70,Blue
54,70,70,Blue
54,70,70,Blue
54,70,70,Blue
54,72,71,Blue
54,72,71,Blue
54,72,71,Blue
54,72,71,Blue
53,72,67,Green
53,72,67,Green
53,72,67,Green
53,72,67,Green
52,74,62,Green
52,74,62,Green
52,74,62,Green
52,74,62,Green
55,72,68,Green
55,72,68,Green
55,72,68,Green
55,72,68,Green
55,73,66,Green
55,73,66,Green
55,73,66,Green
55,73,66,Green
55,74,69,Green
55,74,69,Green
55,74,69,Green
55,74,69,Green
56,74,69,Green
56,74,69,Green
56,74,69,Green
56,74,69,Green
56,72,75,Blue
56,72,75,Blue
56,72,75,Blue
56,72,75,Blue
56,74,67,Green
56,74,67,Green
56,74,67,Green
56,74,67,Green
52,75,67,Green
52,75,67,Green
52,75,67,Green
52,75,67,Green
57,76,71,Green
57,76,71,Green
57,76,71,Green
57,76,71,Green
55,70,69,Blue
55,70,69,Blue
55,70,69,Blue
55,70,69,Blue
56,72,65,Green
56,72,65,Green
56,72,65,Green
56,72,65,Green
52,72,64,Green
52,72,64,Green
52,72,64,Green
52,72,64,Green
54,73,64,Green
54,73,64,Green
54,73,64,Green
54,73,64,Green
55,74,67,Green
55,74,67,Green
55,74,67,Green
55,74,67,Green
57,70,66,Green
57,70,66,Green
57,70,66,Green
57,70,66,Green
56,72,65,Green
56,72,65,Green
56,72,65,Green
56,72,65,Green
55,71,60,Green
55,71,60,Green
55,71,60,Green
55,71,60,Green
56,70,69,Blue
56,70,69,Blue
56,70,69,Blue
56,70,69,Blue
53,70,64,Green
53,70,64,Green
53,70,64,Green
53,70,64,Green
55,70,62,Green
55,70,62,Green
55,70,62,Green
55,70,62,Green
55,70,67,Green
55,70,67,Green
55,70,67,Green
55,70,67,Green
55,71,67,Green
55,71,67,Green
55,71,67,Green
55,71,67,Green
55,72,65,Green
55,72,65,Green
55,72,65,Green
55,72,65,Green
54,72,64,Green
54,72,64,Green
54,72,64,Green
54,72,64,Green
56,70,69,Blue
56,70,69,Blue
56,70,69,Blue
56,70,69,Blue
54,74,62,Green
54,74,62,Green
54,74,62,Green
54,74,62,Green
54,71,63,Green
54,71,63,Green
54,71,63,Green
54,71,63,Green
53,72,67,Green
53,72,67,Green
53,72,67,Green
53,72,67,Green
55,72,64,Green
55,72,64,Green
55,72,64,Green
55,72,64,Green
55,69,66,Green
55,69,66,Green
55,69,66,Green
55,69,66,Green
54,73,68,Green
54,73,68,Green
54,73,68,Green
54,73,68,Green
55,72,69,Blue
55,72,69,Blue
55,72,69,Blue
55,72,69,Blue
56,73,67,Green
56,73,67,Green
56,73,67,Green
56,73,67,Green
54,76,66,Green
54,76,66,Green
54,76,66,Green
54,76,66,Green
54,71,68,Blue
54,71,68,Blue
54,71,68,Blue
54,71,68,Blue
56,73,67,Green
56,73,67,Green
56,73,67,Green
56,73,67,Green
54,71,66,Green
54,71,66,Green
54,71,66,Green
54,71,66,Green
55,73,60,Green
55,73,60,Green
55,73,60,Green
55,73,60,Green
55,68,70,Blue
55,68,70,Blue
55,68,70,Blue
55,68,70,Blue
52,71,66,Green
52,71,66,Green
52,71,66,Green
52,71,66,Green
54,70,69,Blue
54,70,69,Blue
54,70,69,Blue
54,70,69,Blue
57,73,65,Green
57,73,65,Green
57,73,65,Green
57,73,65,Green
56,68,73,Blue
56,68,73,Blue
56,68,73,Blue
56,68,73,Blue
56,75,68,Green
56,75,68,Green
56,75,68,Green
56,75,68,Green
55,70,70,Blue
55,70,70,Blue
55,70,70,Blue
55,70,70,Blue
55,76,69,Green
55,76,69,Green
55,76,69,Green
55,76,69,Green
53,71,68,Blue
53,71,68,Blue
53,71,68,Blue
53,71,68,Blue
56,74,70,Green
56,74,70,Green
56,74,70,Green
56,74,70,Green
55,73,64,Green
55,73,64,Green
55,73,64,Green
55,73,64,Green
54,74,64,Green
54,74,64,Green
54,74,64,Green
54,74,64,Green
52,71,71,Blue
52,71,71,Blue
52,71,71,Blue
52,71,71,Blue
53,72,65,Green
53,72,65,Green
53,72,65,Green
53,72,65,Green
53,72,69,Blue
53,72,69,Blue
53,72,69,Blue
53,72,69,Blue
53,72,69,Blue
53,72,69,Blue
53,72,69,Blue
53,72,69,Blue
55,71,70,Blue
55,71,70,Blue
55,71,70,Blue
55,71,70,Blue
56,75,71,Green
56,75,71,Green
56,75,71,Green
56,75,71,Green
54,70,66,Green
54,70,66,Green
54,70,66,Green
54,70,66,Green
55,71,68,Green
55,71,68,Green
55,71,68,Green
55,71,68,Green
56,77,71,Green
56,77,71,Green
56,77,71,Green
56,77,71,Green
54,74,65,Green
54,74,65,Green
54,74,65,Green
54,74,65,Green
53,73,70,Blue
53,73,70,Blue
53,73,70,Blue
53,73,70,Blue
54,73,70,Blue
54,73,70,Blue
54,73,70,Blue
54,73,70,Blue
55,71,71,Blue
55,71,71,Blue
55,71,71,Blue
55,71,71,Blue
57,77,67,Green
57,77,67,Green
57,77,67,Green
57,77,67,Green
54,75,67,Green
54,75,67,Green
54,75,67,Green
54,75,67,Green
53,75,72,Blue
53,75,72,Blue
53,75,72,Blue
53,75,72,Blue
55,77,78,Blue
55,77,78,Blue
55,77,78,Blue
55,77,78,Blue
56,73,73,Blue
56,73,73,Blue
56,73,73,Blue
56,73,73,Blue
53,75,75,Blue
53,75,75,Blue
53,75,75,Blue
53,75,75,Blue
55,75,67,Green
67,56,59,Purple
67,56,59,Purple
67,56,59,Purple
70,58,59,Purple
70,58,59,Purple
70,58,59,Purple
70,58,59,Purple
65,56,59,Purple
65,56,59,Purple
65,56,59,Purple
65,56,59,Purple
71,58,60,Purple
71,58,60,Purple
71,58,60,Purple
71,58,60,Purple
71,55,61,Purple
71,55,61,Purple
71,55,61,Purple
71,55,61,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
65,58,65,Purple
65,58,65,Purple
65,58,65,Purple
65,58,65,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
66,60,60,Red
66,60,60,Red
66,60,60,Red
66,60,60,Red
72,54,60,Purple
72,54,60,Purple
72,54,60,Purple
72,54,60,Purple
64,60,63,Purple
64,60,63,Purple
64,60,63,Purple
64,60,63,Purple
68,60,61,Purple
68,60,61,Purple
68,60,61,Purple
68,60,61,Purple
71,58,58,Red
71,58,58,Red
71,58,58,Red
71,58,58,Red
66,58,68,Purple
66,58,68,Purple
66,58,68,Purple
66,58,68,Purple
66,59,59,Red
66,59,59,Red
66,59,59,Red
66,59,59,Red
68,57,59,Purple
68,57,59,Purple
68,57,59,Purple
68,57,59,Purple
65,61,64,Purple
65,61,64,Purple
65,61,64,Purple
65,61,64,Purple
66,60,63,Purple
66,60,63,Purple
66,60,63,Purple
66,60,63,Purple
66,56,64,Purple
66,56,64,Purple
66,56,64,Purple
66,56,64,Purple
66,58,61,Purple
66,58,61,Purple
66,58,61,Purple
66,58,61,Purple
66,57,64,Purple
66,57,64,Purple
66,57,64,Purple
66,57,64,Purple
66,58,60,Purple
66,58,60,Purple
66,58,60,Purple
66,58,60,Purple
68,55,59,Purple
68,55,59,Purple
68,55,59,Purple
68,55,59,Purple
67,55,63,Purple
67,55,63,Purple
67,55,63,Purple
67,55,63,Purple
70,61,62,Purple
70,61,62,Purple
70,61,62,Purple
70,61,62,Purple
66,55,59,Purple
66,55,59,Purple
66,55,59,Purple
66,55,59,Purple
71,56,61,Purple
71,56,61,Purple
71,56,61,Purple
71,56,61,Purple
70,59,63,Purple
70,59,63,Purple
70,59,63,Purple
70,59,63,Purple
67,60,65,Purple
67,60,65,Purple
67,60,65,Purple
67,60,65,Purple
66,59,66,Purple
66,59,66,Purple
66,59,66,Purple
66,59,66,Purple
67,60,66,Purple
67,60,66,Purple
67,60,66,Purple
67,60,66,Purple
72,55,69,Purple
72,55,69,Purple
72,55,69,Purple
72,55,69,Purple
65,56,63,Purple
65,56,63,Purple
65,56,63,Purple
65,56,63,Purple
67,58,70,Purple
67,58,70,Purple
67,58,70,Purple
67,58,70,Purple
69,55,65,Purple
69,55,65,Purple
69,55,65,Purple
69,55,65,Purple
64,58,60,Purple
64,58,60,Purple
64,58,60,Purple
64,58,60,Purple
66,61,65,Purple
66,61,65,Purple
66,61,65,Purple
66,61,65,Purple
71,57,66,Purple
71,57,66,Purple
71,57,66,Purple
71,57,66,Purple
69,57,56,Red
69,57,56,Red
69,57,56,Red
69,57,56,Red
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,58,62,Purple
69,56,58,Purple
69,56,58,Purple
69,56,58,Purple
69,56,58,Purple
67,55,63,Purple
67,55,63,Purple
67,55,63,Purple
67,55,63,Purple
70,57,61,Purple
70,57,61,Purple
70,57,61,Purple
70,57,61,Purple
65,59,61,Purple
65,59,61,Purple
65,59,61,Purple
65,59,61,Purple
70,56,67,Purple
70,56,67,Purple
70,56,67,Purple
70,56,67,Purple
66,58,67,Purple
66,58,67,Purple
66,58,67,Purple
66,58,67,Purple
69,59,65,Purple
69,59,65,Purple
69,59,65,Purple
69,59,65,Purple
66,60,57,Orange
66,60,57,Orange
66,60,57,Orange
66,60,57,Orange
67,58,59,Purple
67,58,59,Purple
67,58,59,Purple
67,58,59,Purple
67,61,65,Purple
67,61,65,Purple
67,61,65,Purple
67,61,65,Purple
71,60,60,Red
71,60,60,Red
71,60,60,Red
71,60,60,Red
69,59,65,Purple
69,59,65,Purple
69,59,65,Purple
69,59,65,Purple
69,57,63,Purple
69,57,63,Purple
69,57,63,Purple
69,57,63,Purple
65,58,64,Purple
65,58,64,Purple
65,58,64,Purple
65,58,64,Purple
72,56,65,Purple
72,56,65,Purple
72,56,65,Purple
72,56,65,Purple
70,58,65,Purple
56,62,63,Blue
56,62,63,Blue
56,62,63,Blue
57,63,64,Blue
57,63,64,Blue
57,63,64,Blue
57,63,64,Blue
57,62,63,Blue
57,62,63,Blue
57,62,63,Blue
57,62,63,Blue
55,66,59,Green
55,66,59,Green
55,66,59,Green
55,66,59,Green
56,65,62,Green
56,65,62,Green
56,65,62,Green
56,65,62,Green
57,64,63,Blue
57,64,63,Blue
57,64,63,Blue
57,64,63,Blue
55,64,60,Green
55,64,60,Green
55,64,60,Green
55,64,60,Green
54,61,67,Blue
54,61,67,Blue
54,61,67,Blue
54,61,67,Blue
53,61,62,Blue
53,61,62,Blue
53,61,62,Blue
53,61,62,Blue
53,65,54,Green
53,65,54,Green
53,65,54,Green
53,65,54,Green
57,60,65,Blue
57,60,65,Blue
57,60,65,Blue
57,60,65,Blue
55,64,62,Green
55,64,62,Green
55,64,62,Green
55,64,62,Green
57,64,71,Blue
57,64,71,Blue
57,64,71,Blue
57,64,71,Blue
58,62,64,Blue
58,62,64,Blue
58,62,64,Blue
58,62,64,Blue
53,64,58,Green
53,64,58,Green
53,64,58,Green
53,64,58,Green
52,63,58,Green
52,63,58,Green
52,63,58,Green
52,63,58,Green
54,63,62,Blue
54,63,62,Blue
54,63,62,Blue
54,63,62,Blue
57,62,63,Blue
57,62,63,Blue
57,62,63,Blue
57,62,63,Blue
54,66,64,Blue
54,66,64,Blue
54,66,64,Blue
54,66,64,Blue
57,62,68,Blue
57,62,68,Blue
57,62,68,Blue
57,62,68,Blue
57,63,60,Green
57,63,60,Green
57,63,60,Green
57,63,60,Green
55,63,63,Blue
55,63,63,Blue
55,63,63,Blue
55,63,63,Blue
54,61,63,Blue
54,61,63,Blue
54,61,63,Blue
54,61,63,Blue
56,62,62,Blue
56,62,62,Blue
56,62,62,Blue
56,62,62,Blue
54,63,58,Green
54,63,58,Green
54,63,58,Green
54,63,58,Green
58,63,67,Blue
58,63,67,Blue
58,63,67,Blue
58,63,67,Blue
54,64,65,Blue
54,64,65,Blue
54,64,65,Blue
54,64,65,Blue
54,61,64,Blue
54,61,64,Blue
54,61,64,Blue
54,61,64,Blue
57,65,67,Blue
57,65,67,Blue
57,65,67,Blue
57,65,67,Blue
56,65,64,Blue
61,65,74,Blue
61,65,74,Blue
61,65,74,Blue
58,64,69,Blue
58,64,69,Blue
58,64,69,Blue
58,64,69,Blue
56,65,64,Blue
56,65,64,Blue
56,65,64,Blue
56,65,64,Blue
57,66,72,Blue
57,66,72,Blue
57,66,72,Blue
57,66,72,Blue
60,67,70,Blue
60,67,70,Blue
60,67,70,Blue
60,67,70,Blue
59,71,72,Blue
59,71,72,Blue
59,71,72,Blue
59,71,72,Blue
59,67,68,Blue
59,67,68,Blue
59,67,68,Blue
59,67,68,Blue
60,64,75,Blue
60,64,75,Blue
60,64,75,Blue
60,64,75,Blue
56,67,67,Blue
56,67,67,Blue
56,67,67,Blue
56,67,67,Blue
60,68,67,Blue
60,68,67,Blue
60,68,67,Blue
60,68,67,Blue
57,67,66,Blue
57,67,66,Blue
57,67,66,Blue
57,67,66,Blue
57,68,69,Blue
57,68,69,Blue
57,68,69,Blue
57,68,69,Blue
58,70,73,Blue
58,70,73,Blue
58,70,73,Blue
58,70,73,Blue
58,69,69,Blue
58,69,69,Blue
58,69,69,Blue
58,69,69,Blue
54,70,68,Blue
54,70,68,Blue
54,70,68,Blue
54,70,68,Blue
59,67,68,Blue
59,67,68,Blue
59,67,68,Blue
59,67,68,Blue
60,64,75,Blue
60,64,75,Blue
60,64,75,Blue
60,64,75,Blue
57,70,74,Blue
57,70,74,Blue
57,70,74,Blue
57,70,74,Blue
60,68,68,Blue
